year,matchid,day,date,time,atime,attendance,venue,winner,won_by,extra_time
1991,1991-20-03,Sat,03/08/1991,2:10 PM,,28323,M.C.G.,MEL,52,0
1991,1991-20-04,Sat,03/08/1991,7:40 PM,,9302,Carrara,COL,101,0
1991,1991-20-05,Sun,04/08/1991,2:10 PM,,16434,M.C.G.,FIT,59,0
1991,1991-20-06,Sun,04/08/1991,2:10 PM,2:40 PM,45864,Football Park,WCE,15,0
1991,1991-21-00,Fri,09/08/1991,7:40 PM,9:40 PM,30987,W.A.C.A.,WCE,1,0
1991,1991-21-01,Sat,10/08/1991,2:10 PM,,11452,Western Oval,WBD,24,0
1991,1991-21-02,Sat,10/08/1991,2:10 PM,,12970,Windy Hill,ESS,45,0
1991,1991-21-03,Sat,10/08/1991,2:10 PM,,32615,Waverley Park,STK,54,0
1991,1991-21-04,Sat,10/08/1991,2:10 PM,,50085,M.C.G.,COL,72,0
1991,1991-21-05,Sat,10/08/1991,2:10 PM,,11500,Princes Park,HAW,126,0
1991,1991-21-06,Sun,11/08/1991,2:10 PM,,13252,S.C.G.,NM,36,0
1991,1991-22-00,Fri,16/08/1991,7:40 PM,8:10 PM,45440,Football Park,STK,51,0
1991,1991-22-01,Sat,17/08/1991,2:10 PM,,34588,Waverley Park,ESS,4,0
1991,1991-22-02,Sat,17/08/1991,2:10 PM,,8588,Princes Park,FIT,1,0
1991,1991-22-03,Sat,17/08/1991,2:10 PM,,15466,M.C.G.,RIC,17,0
1991,1991-22-04,Sat,17/08/1991,2:10 PM,,17755,Kardinia Park,GEE,27,0
1991,1991-22-05,Sun,18/08/1991,2:10 PM,,6480,Gabba,MEL,12,0
1991,1991-22-06,Sun,18/08/1991,2:10 PM,4:10 PM,35001,Subiaco,WCE,24,0
1991,1991-23-00,Fri,23/08/1991,7:40 PM,,8553,S.C.G.,SYD,46,0
1991,1991-23-01,Sat,24/08/1991,2:10 PM,,16364,Moorabbin Oval,STK,120,0
1991,1991-23-02,Sat,24/08/1991,2:10 PM,,18521,Princes Park,HAW,98,0
1991,1991-23-03,Sat,24/08/1991,2:10 PM,,29541,Victoria Park,COL,33,0
1991,1991-23-04,Sat,24/08/1991,2:10 PM,,26445,Waverley Park,GEE,32,0
1991,1991-23-05,Sun,25/08/1991,2:10 PM,,16380,Western Oval,MEL,11,0
1991,1991-23-06,Sun,25/08/1991,2:10 PM,4:10 PM,38990,Subiaco,WCE,63,0
1991,1991-24-00,Sat,31/08/1991,2:10 PM,,21854,M.C.G.,RIC,15,0
1991,1991-24-01,Sat,31/08/1991,2:10 PM,,28491,Kardinia Park,GEE,41,0
1991,1991-24-02,Sat,31/08/1991,2:10 PM,,48311,Waverley Park,HAW,80,0
1991,1991-24-03,Sat,31/08/1991,2:10 PM,,7308,Princes Park,FIT,10,0
1991,1991-24-04,Sat,31/08/1991,2:10 PM,,24106,Moorabbin Oval,STK,39,0
1991,1991-24-05,Sat,31/08/1991,7:40 PM,,4721,Carrara,WBD,36,0
1991,1991-24-06,Sun,01/09/1991,2:10 PM,2:40 PM,36220,Football Park,ADE,73,0
1991,1991-25-EliminationFinal,Sat,07/09/1991,2:30 PM,,46032,Waverley Park,MEL,38,0
1991,1991-26-EliminationFinal,Sun,08/09/1991,2:30 PM,,63796,Waverley Park,GEE,7,0
1991,1991-27-QualifyingFinal,Sun,08/09/1991,2:30 PM,4:30 PM,44142,Subiaco,HAW,23,0
1991,1991-28-SemiFinal,Sat,14/09/1991,2:30 PM,,63733,Waverley Park,HAW,2,0
1991,1991-29-SemiFinal,Sun,15/09/1991,2:30 PM,,41136,Waverley Park,WCE,38,0
1991,1991-30-PreliminaryFinal,Sat,21/09/1991,2:30 PM,,47638,Waverley Park,WCE,15,0
1991,1991-31-GrandFinal,Sat,28/09/1991,2:50 PM,,75230,Waverley Park,HAW,53,0
1992,1992-01-00,Sat,21/03/1992,2:10 PM,,34677,Waverley Park,HAW,20,0
1992,1992-01-01,Sat,21/03/1992,7:40 PM,,9066,Carrara,CAR,24,0
1992,1992-01-02,Sun,22/03/1992,2:10 PM,,44520,Waverley Park,STK,17,0
1992,1992-01-03,Sun,22/03/1992,2:10 PM,2:40 PM,40381,Football Park,WBD,27,0
1992,1992-02-00,Sat,28/03/1992,2:10 PM,,26166,Victoria Park,COL,66,0
1992,1992-02-01,Sat,28/03/1992,2:10 PM,,25689,Princes Park,CAR,26,0
1992,1992-02-02,Sat,28/03/1992,2:10 PM,,38646,M.C.G.,MEL,8,0
1992,1992-02-03,Sat,28/03/1992,2:10 PM,,21969,Waverley Park,NM,66,0
1992,1992-02-04,Sun,29/03/1992,2:10 PM,,29206,M.C.G.,FIT,52,0
1992,1992-02-05,Sun,29/03/1992,2:10 PM,,25072,Western Oval,WBD,32,0
1992,1992-02-06,Sun,29/03/1992,2:10 PM,,9325,S.C.G.,SYD,3,0
1992,1992-03-00,Sat,04/04/1992,2:10 PM,,9278,Princes Park,ADE,9,0
1992,1992-03-01,Sat,04/04/1992,2:10 PM,,25432,Victoria Park,COL,19,0
1992,1992-03-02,Sat,04/04/1992,2:10 PM,,25323,M.C.G.,HAW,26,0
1992,1992-03-03,Sun,05/04/1992,2:10 PM,,3876,Carrara,BRB,24,0
1992,1992-03-04,Sun,05/04/1992,2:10 PM,,21569,Western Oval,ESS,22,0
1992,1992-03-05,Sun,05/04/1992,2:10 PM,,22122,Kardinia Park,GEE,126,0
1992,1992-03-06,Sun,05/04/1992,2:10 PM,4:10 PM,30428,Subiaco,WCE,33,0
1992,1992-04-00,Fri,10/04/1992,7:40 PM,,43231,M.C.G.,CAR,15,0
1992,1992-04-01,Sat,11/04/1992,2:10 PM,,8243,Princes Park,FIT,33,0
1992,1992-04-02,Sat,11/04/1992,2:10 PM,,54984,Waverley Park,COL,9,0
1992,1992-04-03,Sat,11/04/1992,2:10 PM,,27350,Moorabbin Oval,STK,10,0
1992,1992-04-04,Sat,11/04/1992,2:10 PM,,27572,M.C.G.,RIC,50,0
1992,1992-04-05,Sun,12/04/1992,2:10 PM,,8309,S.C.G.,WBD,46,0
1992,1992-04-06,Sun,12/04/1992,2:10 PM,4:10 PM,32101,Subiaco,GEE,24,0
1992,1992-05-00,Sat,18/04/1992,2:10 PM,,21182,Princes Park,SYD,21,0
1992,1992-05-01,Sat,18/04/1992,2:10 PM,,32509,Waverley Park,ESS,27,0
1992,1992-05-02,Sat,18/04/1992,2:10 PM,,22562,M.C.G.,WBD,39,0
1992,1992-05-03,Sat,18/04/1992,7:40 PM,,6923,Carrara,NA,0,0
1992,1992-05-04,Sun,19/04/1992,2:10 PM,2:40 PM,39022,Football Park,ADE,34,0
1992,1992-05-05,Mon,20/04/1992,2:10 PM,,63711,M.C.G.,COL,33,0
1992,1992-05-06,Mon,20/04/1992,2:10 PM,,20298,Princes Park,STK,20,0
1992,1992-06-00,Fri,24/04/1992,7:40 PM,,9226,S.C.G.,NM,49,0
1992,1992-06-01,Sat,25/04/1992,2:10 PM,,34661,Princes Park,CAR,8,0
1992,1992-06-02,Sat,25/04/1992,2:10 PM,,72765,Waverley Park,HAW,24,0
1992,1992-06-03,Sat,25/04/1992,2:10 PM,,41405,M.C.G.,ESS,1,0
1992,1992-06-04,Sun,26/04/1992,2:10 PM,,22062,Kardinia Park,GEE,98,0
1992,1992-06-05,Sun,26/04/1992,2:10 PM,,17629,M.C.G.,WCE,1,0
1992,1992-06-06,Sun,26/04/1992,2:10 PM,2:40 PM,42759,Football Park,ADE,60,0
1992,1992-07-00,Sat,02/05/1992,2:10 PM,,22350,Moorabbin Oval,STK,74,0
1992,1992-07-01,Sat,02/05/1992,2:10 PM,,27262,Victoria Park,COL,50,0
1992,1992-07-02,Sat,02/05/1992,2:10 PM,,26789,Waverley Park,HAW,79,0
1992,1992-07-03,Sat,02/05/1992,2:10 PM,,17532,M.C.G.,NA,0,0
1992,1992-07-04,Sun,03/05/1992,2:10 PM,,7645,Carrara,GEE,164,0
1992,1992-07-05,Sun,03/05/1992,2:10 PM,,49406,M.C.G.,WBD,56,0
1992,1992-07-06,Sun,03/05/1992,2:10 PM,,8819,North Hobart,FIT,20,0
1992,1992-08-00,Thu,07/05/1992,7:40 PM,,83262,M.C.G.,CAR,33,0
1992,1992-08-01,Fri,08/05/1992,7:40 PM,,7425,S.C.G.,SYD,74,0
1992,1992-08-02,Sat,09/05/1992,2:10 PM,,18565,Kardinia Park,GEE,123,0
1992,1992-08-03,Sat,09/05/1992,2:10 PM,,15911,Princes Park,NM,52,0
1992,1992-08-04,Sat,09/05/1992,2:10 PM,,20101,M.C.G.,FIT,59,0
1992,1992-08-05,Sat,09/05/1992,2:10 PM,,31556,Waverley Park,STK,60,0
1992,1992-08-06,Sun,10/05/1992,2:10 PM,4:10 PM,25234,Subiaco,WCE,59,0
1992,1992-09-00,Fri,15/05/1992,7:40 PM,,17371,M.C.G.,FIT,39,0
1992,1992-09-01,Sat,16/05/1992,2:10 PM,,19077,Princes Park,WCE,24,0
1992,1992-09-02,Sat,16/05/1992,2:10 PM,,41244,M.C.G.,GEE,57,0
1992,1992-09-03,Sat,16/05/1992,2:10 PM,,22686,Waverley Park,HAW,72,0
1992,1992-09-04,Sun,17/05/1992,2:10 PM,,3059,Carrara,WBD,42,0
1992,1992-09-05,Sun,17/05/1992,2:10 PM,,17487,M.C.G.,RIC,32,0
1992,1992-09-06,Sun,17/05/1992,7:40 PM,8:10 PM,44723,Football Park,COL,5,0
1992,1992-10-00,Fri,22/05/1992,7:40 PM,9:40 PM,23046,W.A.C.A.,WCE,40,0
1992,1992-10-01,Sat,23/05/1992,2:10 PM,,18360,Moorabbin Oval,STK,108,0
1992,1992-10-02,Sat,23/05/1992,2:10 PM,,27993,Princes Park,CAR,52,0
1992,1992-10-03,Sat,23/05/1992,2:10 PM,,60228,Waverley Park,COL,15,0
1992,1992-10-04,Sat,23/05/1992,2:10 PM,,18508,Western Oval,WBD,17,0
1992,1992-10-05,Sat,23/05/1992,2:10 PM,,18634,M.C.G.,MEL,36,0
1992,1992-10-06,Sun,24/05/1992,2:10 PM,,12217,S.C.G.,HAW,61,0
1992,1992-11-00,Sat,30/05/1992,2:10 PM,,13174,M.C.G.,RIC,59,0
1992,1992-11-01,Sat,30/05/1992,2:10 PM,,30177,Waverley Park,CAR,34,0
1992,1992-11-02,Sat,30/05/1992,2:10 PM,,25343,Princes Park,FIT,3,0
1992,1992-11-03,Sat,30/05/1992,2:10 PM,,22429,Kardinia Park,GEE,3,0
1992,1992-11-04,Sun,31/05/1992,2:10 PM,,20476,M.C.G.,ESS,43,0
1992,1992-11-05,Sun,31/05/1992,2:10 PM,,25829,Western Oval,WBD,34,0
1992,1992-11-06,Sun,31/05/1992,2:10 PM,2:40 PM,36312,Football Park,ADE,35,0
1992,1992-12-00,Fri,05/06/1992,7:40 PM,,10165,M.C.G.,WCE,44,0
1992,1992-12-01,Sat,06/06/1992,2:10 PM,,35967,M.C.G.,ESS,51,0
1992,1992-12-02,Sat,06/06/1992,2:10 PM,,20020,Princes Park,WBD,62,0
1992,1992-12-03,Sun,07/06/1992,2:10 PM,,4902,Carrara,BRB,26,0
1992,1992-12-04,Sun,07/06/1992,2:10 PM,,62586,M.C.G.,GEE,28,0
1992,1992-12-05,Mon,08/06/1992,2:10 PM,,21119,Waverley Park,ADE,1,0
1992,1992-12-06,Mon,08/06/1992,2:10 PM,,80060,M.C.G.,STK,1,0
1992,1992-13-00,Sat,13/06/1992,2:10 PM,,14433,Princes Park,CAR,23,0
1992,1992-13-01,Sat,13/06/1992,2:10 PM,,22289,Waverley Park,HAW,56,0
1992,1992-13-02,Sat,13/06/1992,2:10 PM,,22156,M.C.G.,GEE,77,0
1992,1992-13-03,Sat,13/06/1992,2:10 PM,,19716,Moorabbin Oval,STK,53,0
1992,1992-13-04,Sun,14/06/1992,2:10 PM,,6442,Carrara,ESS,34,0
1992,1992-13-05,Sun,14/06/1992,2:10 PM,,19185,Western Oval,WBD,107,0
1992,1992-13-06,Sun,14/06/1992,2:10 PM,4:10 PM,32622,Subiaco,COL,1,0
1992,1992-14-00,Fri,19/06/1992,7:40 PM,,6396,M.C.G.,NM,35,0
1992,1992-14-01,Sat,20/06/1992,2:10 PM,,21405,Princes Park,FIT,19,0
1992,1992-14-02,Sat,20/06/1992,2:10 PM,,26346,Waverley Park,WCE,14,0
1992,1992-14-03,Sat,20/06/1992,2:10 PM,,30922,M.C.G.,STK,49,0
1992,1992-14-04,Sun,21/06/1992,2:10 PM,,67835,M.C.G.,COL,6,0
1992,1992-14-05,Sun,21/06/1992,2:10 PM,,11132,S.C.G.,GEE,75,0
1992,1992-14-06,Sun,21/06/1992,7:40 PM,8:10 PM,43163,Football Park,ESS,44,0
1992,1992-15-00,Fri,26/06/1992,7:40 PM,8:10 PM,31593,Football Park,ADE,67,0
1992,1992-15-01,Sat,27/06/1992,2:10 PM,,24072,Waverley Park,RIC,3,0
1992,1992-15-02,Sat,27/06/1992,2:10 PM,,32849,M.C.G.,WCE,75,0
1992,1992-15-03,Sat,27/06/1992,2:10 PM,,22329,Moorabbin Oval,STK,8,0
1992,1992-15-04,Sun,28/06/1992,2:10 PM,,7573,Carrara,HAW,4,0
1992,1992-15-05,Sun,28/06/1992,2:10 PM,,21097,M.C.G.,MEL,22,0
1992,1992-15-06,Sun,28/06/1992,2:10 PM,,27445,Kardinia Park,GEE,9,0
1992,1992-16-00,Fri,03/07/1992,7:40 PM,9:40 PM,23182,W.A.C.A.,WCE,22,0
1992,1992-16-01,Sat,04/07/1992,2:10 PM,,13235,Waverley Park,WBD,87,0
1992,1992-16-02,Sat,04/07/1992,2:10 PM,,11693,Princes Park,CAR,99,0
1992,1992-16-03,Sat,04/07/1992,2:10 PM,,31168,Victoria Park,COL,63,0
1992,1992-16-04,Sat,04/07/1992,2:10 PM,,42461,M.C.G.,ESS,28,0
1992,1992-16-05,Sat,04/07/1992,2:10 PM,,26257,Kardinia Park,HAW,19,0
1992,1992-16-06,Sun,05/07/1992,2:10 PM,,7329,S.C.G.,FIT,53,0
1992,1992-17-00,Sat,11/07/1992,2:10 PM,,52481,Waverley Park,CAR,12,0
1992,1992-17-01,Sat,11/07/1992,2:10 PM,,27347,Moorabbin Oval,WBD,13,0
1992,1992-17-02,Sat,11/07/1992,2:10 PM,,19829,Kardinia Park,GEE,73,0
1992,1992-17-03,Sat,11/07/1992,2:10 PM,,11089,Princes Park,NM,1,0
1992,1992-17-04,Sat,11/07/1992,7:40 PM,,13053,Carrara,COL,39,0
1992,1992-17-05,Sun,12/07/1992,2:10 PM,,10265,North Hobart,ESS,3,0
1992,1992-17-06,Sun,12/07/1992,2:10 PM,4:10 PM,28397,Subiaco,WCE,53,0
1992,1992-18-00,Fri,17/07/1992,7:40 PM,,15240,S.C.G.,COL,18,0
1992,1992-18-01,Sat,18/07/1992,2:10 PM,,6461,Princes Park,BRB,41,0
1992,1992-18-02,Sat,18/07/1992,2:10 PM,,44142,M.C.G.,ESS,16,0
1992,1992-18-03,Sat,18/07/1992,2:10 PM,,17096,Waverley Park,HAW,37,0
1992,1992-18-04,Sun,19/07/1992,2:10 PM,,26131,M.C.G.,GEE,82,0
1992,1992-18-05,Sun,19/07/1992,2:10 PM,,24691,Waverley Park,STK,66,0
1992,1992-18-06,Sun,19/07/1992,2:10 PM,2:40 PM,31963,Football Park,MEL,49,0
1992,1992-19-00,Fri,24/07/1992,7:40 PM,,88066,M.C.G.,COL,22,0
1992,1992-19-01,Sat,25/07/1992,2:10 PM,,17079,Princes Park,CAR,7,0
1992,1992-19-02,Sat,25/07/1992,2:10 PM,,12742,Western Oval,WBD,46,0
1992,1992-19-03,Sat,25/07/1992,2:10 PM,,25585,Kardinia Park,WCE,19,0
1992,1992-19-04,Sat,25/07/1992,2:10 PM,,43132,Waverley Park,STK,75,0
1992,1992-19-05,Sat,25/07/1992,2:10 PM,,20184,M.C.G.,MEL,75,0
1992,1992-19-06,Sat,25/07/1992,7:40 PM,8:10 PM,25597,Football Park,ADE,85,0
1992,1992-20-00,Fri,31/07/1992,7:40 PM,9:40 PM,23236,W.A.C.A.,WCE,131,0
1992,1992-20-01,Sat,01/08/1992,2:10 PM,,25536,Victoria Park,MEL,9,0
1992,1992-20-02,Sat,01/08/1992,2:10 PM,,41070,M.C.G.,HAW,160,0
1992,1992-20-03,Sat,01/08/1992,2:10 PM,,27736,Moorabbin Oval,STK,18,0
1992,1992-20-04,Sat,01/08/1992,2:10 PM,,13373,Waverley Park,WBD,47,0
1992,1992-20-05,Sun,02/08/1992,2:10 PM,,10291,M.C.G.,ADE,110,0
1992,1992-20-06,Sun,02/08/1992,2:10 PM,,13265,S.C.G.,CAR,9,0
1992,1992-21-00,Fri,07/08/1992,7:40 PM,,9739,M.C.G.,NM,31,0
1992,1992-21-01,Sat,08/08/1992,2:10 PM,,53369,Waverley Park,HAW,19,0
1992,1992-21-02,Sat,08/08/1992,2:10 PM,,25508,M.C.G.,ESS,32,0
1992,1992-21-03,Sat,08/08/1992,2:10 PM,,11871,Princes Park,GEE,52,0
1992,1992-21-04,Sun,09/08/1992,2:10 PM,,4603,Carrara,ADE,33,0
1992,1992-21-05,Sun,09/08/1992,2:10 PM,,50883,Waverley Park,CAR,35,0
1992,1992-21-06,Sun,09/08/1992,2:10 PM,4:10 PM,23245,Subiaco,WCE,20,0
1992,1992-22-00,Fri,14/08/1992,7:40 PM,9:40 PM,23016,W.A.C.A.,WCE,30,0
1992,1992-22-01,Sat,15/08/1992,2:10 PM,,17187,Kardinia Park,GEE,93,0
1992,1992-22-02,Sat,15/08/1992,2:10 PM,,31375,Princes Park,CAR,82,0
1992,1992-22-03,Sat,15/08/1992,2:10 PM,,20423,M.C.G.,HAW,84,0
1992,1992-22-04,Sun,16/08/1992,2:10 PM,,35253,M.C.G.,COL,6,0
1992,1992-22-05,Sun,16/08/1992,2:10 PM,,8656,S.C.G.,MEL,51,0
1992,1992-22-06,Sun,16/08/1992,7:40 PM,8:10 PM,38675,Football Park,ADE,16,0
1992,1992-23-00,Sat,22/08/1992,2:10 PM,,77357,Waverley Park,COL,16,0
1992,1992-23-01,Sat,22/08/1992,2:10 PM,,21044,M.C.G.,ESS,68,0
1992,1992-23-02,Sat,22/08/1992,2:10 PM,,9244,Princes Park,FIT,35,0
1992,1992-23-03,Sat,22/08/1992,7:40 PM,,4349,Carrara,BRB,59,0
1992,1992-23-04,Sun,23/08/1992,2:10 PM,,15695,Western Oval,WBD,30,0
1992,1992-23-05,Sun,23/08/1992,2:10 PM,,30548,M.C.G.,STK,15,0
1992,1992-23-06,Sun,23/08/1992,2:10 PM,2:40 PM,46543,Football Park,ADE,91,0
1992,1992-24-00,Fri,28/08/1992,7:40 PM,,7466,S.C.G.,RIC,30,0
1992,1992-24-01,Sat,29/08/1992,2:10 PM,,28990,Victoria Park,COL,5,0
1992,1992-24-02,Sat,29/08/1992,2:10 PM,,15390,Western Oval,WBD,57,0
1992,1992-24-03,Sat,29/08/1992,2:10 PM,,42968,Waverley Park,GEE,46,0
1992,1992-24-04,Sat,29/08/1992,2:10 PM,,8830,Princes Park,NM,34,0
1992,1992-24-05,Sat,29/08/1992,2:10 PM,,42549,M.C.G.,HAW,19,0
1992,1992-24-06,Sun,30/08/1992,2:10 PM,4:10 PM,40441,Subiaco,WCE,33,0
1992,1992-25-EliminationFinal,Sat,05/09/1992,2:30 PM,,74253,Waverley Park,STK,8,0
1992,1992-26-QualifyingFinal,Sun,06/09/1992,2:30 PM,,68753,M.C.G.,GEE,61,0
1992,1992-27-EliminationFinal,Sun,06/09/1992,2:30 PM,4:30 PM,40237,Subiaco,WCE,13,0
1992,1992-28-SemiFinal,Sat,12/09/1992,2:30 PM,,59512,Waverley Park,WBD,29,0
1992,1992-29-SemiFinal,Sun,13/09/1992,2:30 PM,,71745,M.C.G.,WCE,38,0
1992,1992-30-PreliminaryFinal,Sat,19/09/1992,2:30 PM,,71841,M.C.G.,GEE,64,0
1992,1992-31-GrandFinal,Sat,26/09/1992,2:50 PM,,95007,M.C.G.,WCE,28,0
1993,1993-01-00,Fri,26/03/1993,8:08 PM,,58997,M.C.G.,COL,20,0
1993,1993-01-01,Sat,27/03/1993,2:00 PM,,8653,M.C.G.,NM,23,0
1993,1993-01-02,Sat,27/03/1993,2:00 PM,,23433,Princes Park,FIT,6,0
1993,1993-01-03,Sat,27/03/1993,2:00 PM,,25098,Waverley Park,HAW,23,0
1993,1993-01-04,Sat,27/03/1993,2:08 PM,,24337,Kardinia Park,GEE,24,0
1993,1993-01-05,Sun,28/03/1993,2:08 PM,,18473,M.C.G.,ADE,94,0
1993,1993-01-06,Sun,28/03/1993,2:15 PM,4:15 PM,34361,Subiaco,WCE,13,0
1993,1993-02-00,Fri,02/04/1993,7:38 PM,,14497,M.C.G.,RIC,46,0
1993,1993-02-01,Sat,03/04/1993,2:00 PM,,49856,M.C.G.,NA,0,0
1993,1993-02-02,Sat,03/04/1993,2:00 PM,,13076,Princes Park,WBD,8,0
1993,1993-02-03,Sat,03/04/1993,2:00 PM,,23554,Waverley Park,STK,7,0
1993,1993-02-04,Sat,03/04/1993,2:08 PM,,24147,Victoria Park,COL,10,0
1993,1993-02-05,Sun,04/04/1993,2:15 PM,,10144,S.C.G.,HAW,57,0
1993,1993-02-06,Sun,04/04/1993,5:38 PM,6:08 PM,46258,Football Park,ADE,15,0
1993,1993-03-00,Sat,10/04/1993,2:00 PM,,18265,Princes Park,WBD,3,0
1993,1993-03-01,Sat,10/04/1993,2:08 PM,,25351,Waverley Park,STK,38,0
1993,1993-03-02,Sun,11/04/1993,1:15 PM,,12821,Gabba,BRB,2,0
1993,1993-03-03,Sun,11/04/1993,2:08 PM,4:08 PM,31110,Subiaco,WCE,44,0
1993,1993-03-04,Mon,12/04/1993,2:00 PM,,33274,Princes Park,CAR,2,0
1993,1993-03-05,Mon,12/04/1993,2:00 PM,,23428,Kardinia Park,NM,24,0
1993,1993-03-06,Mon,12/04/1993,2:08 PM,,87638,M.C.G.,COL,30,0
1993,1993-04-00,Fri,16/04/1993,8:38 PM,9:08 PM,45671,Football Park,ADE,1,0
1993,1993-04-01,Sat,17/04/1993,2:00 PM,,31492,Waverley Park,GEE,46,0
1993,1993-04-02,Sat,17/04/1993,2:00 PM,,24362,M.C.G.,NM,29,0
1993,1993-04-03,Sat,17/04/1993,2:08 PM,,28350,Victoria Park,STK,22,0
1993,1993-04-04,Sun,18/04/1993,1:15 PM,,9023,S.C.G.,ESS,86,0
1993,1993-04-05,Sun,18/04/1993,2:08 PM,4:08 PM,30032,Subiaco,WCE,52,0
1993,1993-05-00,Fri,23/04/1993,7:38 PM,,35113,M.C.G.,NM,37,0
1993,1993-05-01,Sat,24/04/1993,2:08 PM,,26923,Western Oval,WBD,46,0
1993,1993-05-02,Sat,24/04/1993,2:08 PM,,10257,Princes Park,FIT,93,0
1993,1993-05-03,Sun,25/04/1993,2:00 PM,,51211,Waverley Park,CAR,45,0
1993,1993-05-04,Sun,25/04/1993,2:08 PM,,17011,M.C.G.,MEL,9,0
1993,1993-05-05,Sun,25/04/1993,2:15 PM,,12996,Gabba,GEE,1,0
1993,1993-06-00,Fri,30/04/1993,7:38 PM,,33933,M.C.G.,MEL,93,0
1993,1993-06-01,Fri,30/04/1993,8:38 PM,9:08 PM,46689,Football Park,HAW,17,0
1993,1993-06-02,Sat,01/05/1993,2:08 PM,,46588,M.C.G.,ESS,24,0
1993,1993-06-03,Sat,01/05/1993,2:08 PM,,9230,Princes Park,NM,124,0
1993,1993-06-04,Sun,02/05/1993,1:15 PM,,9893,Gabba,BRB,27,0
1993,1993-06-05,Sun,02/05/1993,2:08 PM,,86196,M.C.G.,COL,36,0
1993,1993-06-06,Sun,02/05/1993,4:08 PM,6:08 PM,32579,Subiaco,WCE,41,0
1993,1993-07-00,Sat,08/05/1993,2:00 PM,,14375,Waverley Park,HAW,43,0
1993,1993-07-01,Sat,08/05/1993,2:00 PM,,13498,Princes Park,FIT,1,0
1993,1993-07-02,Sat,08/05/1993,2:00 PM,,20942,Western Oval,NM,31,0
1993,1993-07-03,Sat,08/05/1993,2:00 PM,,29296,M.C.G.,RIC,32,0
1993,1993-07-04,Sat,08/05/1993,2:08 PM,,25854,Victoria Park,COL,25,0
1993,1993-07-05,Sun,09/05/1993,2:08 PM,,23697,Kardinia Park,WCE,8,0
1993,1993-07-06,Sun,09/05/1993,2:15 PM,,9214,S.C.G.,CAR,44,0
1993,1993-08-00,Fri,14/05/1993,8:38 PM,10:38 PM,28506,W.A.C.A.,FIT,18,0
1993,1993-08-01,Sat,15/05/1993,2:00 PM,,24133,Princes Park,WBD,28,0
1993,1993-08-02,Sat,15/05/1993,2:00 PM,,43886,Waverley Park,ESS,58,0
1993,1993-08-03,Sat,15/05/1993,2:08 PM,,29880,Victoria Park,COL,18,0
1993,1993-08-04,Sun,16/05/1993,2:00 PM,,25224,Kardinia Park,GEE,50,0
1993,1993-08-05,Sun,16/05/1993,2:15 PM,,8916,Gabba,BRB,162,0
1993,1993-08-06,Sun,16/05/1993,5:38 PM,6:08 PM,45562,Football Park,ADE,2,0
1993,1993-09-00,Fri,21/05/1993,8:08 PM,,44833,M.C.G.,NM,38,0
1993,1993-09-01,Sat,22/05/1993,2:00 PM,,24442,Princes Park,FIT,19,0
1993,1993-09-02,Sat,22/05/1993,2:00 PM,,17458,Western Oval,WBD,64,0
1993,1993-09-03,Sat,22/05/1993,2:00 PM,,20316,Waverley Park,HAW,10,0
1993,1993-09-04,Sat,22/05/1993,2:08 PM,,34372,M.C.G.,ESS,46,0
1993,1993-09-05,Sun,23/05/1993,2:08 PM,,22032,M.C.G.,MEL,13,0
1993,1993-09-06,Sun,23/05/1993,2:15 PM,,9594,S.C.G.,GEE,25,0
1993,1993-10-00,Fri,28/05/1993,8:08 PM,,50567,M.C.G.,ESS,4,0
1993,1993-10-01,Sat,29/05/1993,2:00 PM,,23702,Princes Park,CAR,54,0
1993,1993-10-02,Sat,29/05/1993,2:00 PM,,19397,Western Oval,HAW,70,0
1993,1993-10-03,Sat,29/05/1993,2:00 PM,,17781,M.C.G.,RIC,29,0
1993,1993-10-04,Sat,29/05/1993,2:08 PM,,29779,Victoria Park,NM,83,0
1993,1993-10-05,Sat,29/05/1993,2:08 PM,,19918,Waverley Park,WCE,2,0
1993,1993-10-06,Sun,30/05/1993,2:15 PM,,12395,Gabba,ADE,37,0
1993,1993-11-00,Sat,12/06/1993,2:00 PM,,11366,Princes Park,RIC,26,0
1993,1993-11-01,Sat,12/06/1993,2:08 PM,,11748,Waverley Park,STK,55,0
1993,1993-11-02,Sat,12/06/1993,2:08 PM,,37119,M.C.G.,CAR,29,0
1993,1993-11-03,Sun,13/06/1993,1:15 PM,,8794,S.C.G.,WCE,57,0
1993,1993-11-04,Sun,13/06/1993,3:38 PM,4:08 PM,44979,Football Park,ADE,45,0
1993,1993-11-05,Mon,14/06/1993,2:00 PM,,57833,M.C.G.,MEL,51,0
1993,1993-11-06,Mon,14/06/1993,2:08 PM,,47295,Waverley Park,ESS,30,0
1993,1993-12-00,Fri,18/06/1993,8:38 PM,10:38 PM,30183,W.A.C.A.,NM,6,0
1993,1993-12-01,Sat,19/06/1993,2:00 PM,,44094,M.C.G.,MEL,34,0
1993,1993-12-02,Sat,19/06/1993,2:00 PM,,11797,Western Oval,WBD,25,0
1993,1993-12-03,Sat,19/06/1993,2:00 PM,,28975,Waverley Park,HAW,78,0
1993,1993-12-04,Sat,19/06/1993,2:08 PM,,21405,Princes Park,CAR,79,0
1993,1993-12-05,Sun,20/06/1993,2:00 PM,,19308,Kardinia Park,GEE,7,0
1993,1993-12-06,Sun,20/06/1993,2:18 PM,,15471,Gabba,COL,41,0
