matchid,team,score_progression,score
2005-05-01,HAW,3.3   4.5  11.6 13.11,89  
2005-05-02,FRE,3.3   9.7  12.9 15.13,103  
2005-05-02,CAR,4.3   5.7  7.13 11.18,84  
2005-05-03,WBD,2.4   6.8  15.9 21.14,140  
2005-05-03,ADE,4.3   9.9 10.10 16.13,109  
2005-05-04,SYD,2.5  3.10  6.12  7.18,60  
2005-05-04,MEL,4.5   6.6 10.10 14.10,94  
2005-05-05,BRI,3.2   6.3  8.10 12.12,84  
2005-05-05,WCE,4.4  13.9 17.14 23.19,157  
2005-05-06,STK,8.2  13.5 18.11 22.15,147  
2005-05-06,RIC,3.4   5.8  8.10 11.13,79  
2005-05-07,ESS,2.8   5.9  7.14 11.17,83  
2005-05-07,COL,2.1   4.4   5.7  10.9,69  
2005-06-00,CAR,1.2   4.5   7.8 13.11,89  
2005-06-00,HAW,4.4   6.7  10.8 12.11,83  
2005-06-01,MEL,5.4   8.7  15.8  20.9,129  
2005-06-01,FRE,7.4  11.7  16.9 22.11,143  
2005-06-02,ADE,3.6   7.7  9.13 10.14,74  
2005-06-02,NM,2.0   6.0   7.1  10.4,64  
2005-06-03,ESS,3.2   6.6 11.14 12.16,88  
2005-06-03,BRI,7.0  13.3  19.6 21.10,136  
2005-06-04,WCE,1.2   7.5 12.10 15.14,104  
2005-06-04,SYD,1.6   4.6   6.9  8.11,59  
2005-06-05,GEE,6.4   8.8 12.11 16.12,108  
2005-06-05,WBD,4.0   7.3   9.4  11.7,73  
2005-06-06,COL,2.5   6.6  8.11 10.11,71  
2005-06-06,STK,1.4   8.7  12.9 16.13,109  
2005-06-07,RIC,1.2   7.4  13.7  19.9,123  
2005-06-07,POR,4.4   6.8  6.10  9.13,67  
2005-07-00,MEL,3.2   5.5   7.7 11.12,78  
2005-07-00,ADE,2.4   5.7  6.11  7.12,54  
2005-07-01,RIC,7.4  13.8 19.11 23.13,151  
2005-07-01,CAR,0.2   1.3   5.3  10.6,66  
2005-07-02,GEE,4.1   7.5  11.8 18.11,119  
2005-07-02,STK,5.2  10.6  13.9 15.11,101  
2005-07-03,SYD,3.5   7.8  9.11 13.16,94  
2005-07-03,ESS,4.0  10.1  13.3  14.4,88  
2005-07-04,BRI,1.3   5.8  9.13 12.15,87  
2005-07-04,WBD,3.3   9.9 10.16 15.20,110  
2005-07-05,HAW,3.3   5.3   8.3  12.5,77  
2005-07-05,WCE,2.5   7.7  10.8 14.12,96  
2005-07-06,POR,4.2  12.4  15.8 18.11,119  
2005-07-06,NM,2.5   3.9  8.11 10.12,72  
2005-07-07,FRE,9.2  15.5  22.8 28.12,180  
2005-07-07,COL,0.3   4.6   7.8  10.8,68  
2005-08-00,CAR,0.5  6.10  9.12 10.13,73  
2005-08-00,GEE,6.3  10.5  15.9 22.11,143  
2005-08-01,HAW,7.4   9.7 13.12 19.14,128  
2005-08-01,MEL,1.1   7.4  10.7 13.11,89  
2005-08-02,WCE,4.3   9.5  11.7 13.10,88  
2005-08-02,STK,1.2   2.4   4.7  7.10,52  
2005-08-03,NM,3.5   8.9 10.12 13.14,92  
2005-08-03,WBD,3.3   7.4  14.6 18.10,118  
2005-08-04,ADE,1.2   1.5  5.11  8.15,63  
2005-08-04,BRI,2.0   7.1  10.3  11.6,72  
2005-08-05,SYD,2.4   3.8  6.12  9.15,69  
2005-08-05,POR,1.2   2.6   4.8   6.9,45  
2005-08-06,COL,4.1   6.5   7.8  8.10,58  
2005-08-06,RIC,2.1   4.4  5.10 13.15,93  
2005-08-07,ESS,5.3   7.8 10.11 17.15,117  
2005-08-07,FRE,2.4   4.8 10.12 11.16,82  
2005-09-00,STK,5.2   5.4   8.6   8.9,57  
2005-09-00,ADE,1.2   7.3  13.7 15.13,103  
2005-09-01,CAR,2.2   7.4   7.8 13.14,92  
2005-09-01,MEL,4.7 10.13 15.17 15.20,110  
2005-09-02,COL,3.1   9.3  11.7 18.10,118  
2005-09-02,WCE,5.1   7.2  13.3  15.5,95  
2005-09-03,BRI,6.5   8.5  10.9 12.11,83  
2005-09-03,RIC,4.5   7.9  9.13 12.15,87  
2005-09-04,POR,0.3   4.8  7.13 12.13,85  
2005-09-04,ESS,3.4   4.6  8.10  9.12,66  
2005-09-05,WBD,4.3   5.7  7.12 10.16,76  
2005-09-05,SYD,1.4   5.7  11.9 13.11,89  
2005-09-06,GEE,6.6   8.8 15.12 22.14,146  
2005-09-06,NM,1.5   4.8  7.12  8.13,61  
2005-09-07,FRE,5.3   8.6   8.8 10.10,70  
2005-09-07,HAW,5.6  10.9 15.12 18.16,124  
2005-10-00,MEL,7.2  13.2  15.8 20.11,131  
2005-10-00,RIC,5.3   8.5  10.7  11.8,74  
2005-10-01,HAW,2.3   7.5  11.7  12.8,80  
2005-10-01,COL,6.1   8.3  12.3  17.6,108  
2005-10-02,GEE,3.5   7.8  9.11 11.16,82  
2005-10-02,FRE,5.2   7.5  11.7  14.7,91  
2005-10-03,BRI,2.6   5.9  8.11 13.15,93  
2005-10-03,NM,6.1   7.5  12.7 17.10,112  
2005-10-04,STK,4.1   5.6   9.8 15.11,101  
2005-10-04,SYD,1.0   3.1   6.6  8.10,58  
2005-10-05,ADE,2.6  5.11  6.15  9.17,71  
2005-10-05,CAR,4.1   6.4   7.7   8.9,57  
2005-10-06,ESS,7.1  11.3  17.8 21.11,137  
2005-10-06,WBD,3.1   6.1  11.5  17.8,110  
2005-10-07,WCE,4.4  10.8 19.12 27.17,179  
2005-10-07,POR,2.2   5.4   8.8   9.8,62  
2005-11-00,COL,5.2  11.6 14.11 18.13,121  
2005-11-00,GEE,3.3   4.5  9.10 14.12,96  
2005-11-01,CAR,2.1   5.3  11.7  14.7,91  
2005-11-01,SYD,6.1   8.4  12.6  18.8,116  
2005-11-02,RIC,3.4   3.7  8.10 15.13,103  
2005-11-02,WCE,5.3   8.8 11.12 15.15,105  
2005-11-03,FRE,4.2   6.6   7.6  10.7,67  
2005-11-03,BRI,2.2   7.8 10.11 15.16,106  
2005-11-04,ADE,7.2  10.3  17.6  24.7,151  
2005-11-04,ESS,2.1   7.4   7.5   9.9,63  
2005-11-05,NM,3.6   4.7   6.9 11.14,80  
2005-11-05,MEL,3.4   6.8 12.11 17.14,116  
2005-11-06,STK,3.2   6.6 10.11 11.15,81  
2005-11-06,POR,7.3  13.4  15.5  16.8,104  
2005-11-07,WBD,5.1  10.5  14.9  17.9,111  
2005-11-07,HAW,2.1   6.4   9.7 13.11,89  
2005-12-00,WCE,2.1   7.5  9.10 15.16,106  
2005-12-00,ESS,3.3   6.6   8.8 12.10,82  
2005-12-01,HAW,1.3   4.4   5.4   8.6,54  
2005-12-01,STK,5.2   8.6  13.8 15.10,100  
2005-12-02,CAR,3.3   8.4  10.7 12.10,82  
2005-12-02,BRI,4.5  11.6 17.11 21.14,140  
2005-12-03,POR,3.3   4.6 12.11 17.16,118  
2005-12-03,WBD,4.2   6.7  9.10 15.13,103  
2005-12-04,SYD,5.3   8.4  14.9 16.13,109  
2005-12-04,FRE,3.2   5.8  8.10 10.11,71  
2005-12-05,GEE,5.3   5.3   9.4   9.7,61  
2005-12-05,ADE,2.1   4.6   7.6   8.9,57  
2005-12-06,NM,4.1   7.4  14.6  17.7,109  
2005-12-06,RIC,2.6  5.10  8.12 10.20,80  
2005-12-07,MEL,3.6  4.11 10.13 17.15,117  
2005-12-07,COL,3.5   6.8   8.9 10.12,72  
2005-13-00,POR,7.3  12.5  21.9 29.14,188  
2005-13-00,HAW,3.1   8.5   8.8 10.11,71  
2005-13-01,MEL,4.1   5.5  8.10 13.12,90  
2005-13-01,WCE,5.4  7.10 12.13 15.15,105  
2005-13-02,RIC,2.0   4.5   6.6   9.8,62  
2005-13-02,ADE,3.4  10.6  12.9 20.12,132  
2005-13-03,WBD,6.3   9.7 15.12 17.14,116  
2005-13-03,CAR,2.3   4.4   6.8 10.10,70  
2005-13-04,BRI,4.3  8.10 14.12 17.14,116  
2005-13-04,GEE,3.2   4.4   5.8  6.11,47  
2005-13-05,FRE,3.1   4.4   6.6   6.8,44  
2005-13-05,NM,1.4   5.7  6.11  8.18,66  
2005-13-06,ESS,4.3   9.3  14.4  19.5,119  
2005-13-06,STK,3.2   6.5  11.8  16.8,104  
2005-13-07,SYD,2.3   5.6  9.10 11.11,77  
2005-13-07,COL,3.5   4.7  6.11 10.16,76  
2005-14-00,COL,2.5  5.10  9.15 14.18,102  
2005-14-00,POR,1.4   2.9  6.13  9.17,71  
2005-14-01,RIC,2.4   8.8 12.12 12.13,85  
2005-14-01,SYD,2.3   3.6   7.9 12.12,84  
2005-14-02,WCE,3.3   6.8 16.13 21.13,139  
2005-14-02,CAR,6.3   8.6   8.7   9.8,62  
2005-14-03,ESS,2.3   7.5   8.6  13.8,86  
2005-14-03,NM,7.3  11.6 14.13 19.14,128  
2005-14-04,MEL,3.6   8.9 11.12 13.14,92  
2005-14-04,BRI,7.2  10.5  18.8 25.16,166  
2005-14-05,ADE,5.3   8.8 13.10 14.10,94  
2005-14-05,FRE,2.1   3.2   8.3  14.4,88  
2005-14-06,WBD,2.3   6.4  10.5  15.8,98  
2005-14-06,STK,5.3   8.8 13.13 17.14,116  
2005-14-07,GEE,5.3   8.7 13.12 16.17,113  
2005-14-07,HAW,1.4   4.6   5.9  8.10,58  
2005-15-00,NM,3.4   6.6   9.9 14.13,97  
2005-15-00,WCE,3.2   8.4  14.6 15.11,101  
2005-15-01,RIC,4.2   8.3  13.6  14.8,92  
2005-15-01,ESS,1.1   4.5   7.7  9.12,66  
2005-15-02,POR,4.4  11.9 17.13 20.17,137  
2005-15-02,MEL,1.1   3.5   5.7  11.9,75  
2005-15-03,BRI,3.7  8.12 13.15 19.19,133  
2005-15-03,COL,0.3   0.7   3.9  7.13,55  
2005-15-04,SYD,1.1  10.3  13.6  16.9,105  
2005-15-04,GEE,1.4   3.5   6.7   7.9,51  
2005-15-05,HAW,4.4   4.7   5.7  10.8,68  
2005-15-05,ADE,2.0   4.2  12.3  12.6,78  
2005-15-06,STK,2.2   7.5 15.12 23.15,153  
2005-15-06,CAR,2.2   4.4   6.4  11.7,73  
2005-15-07,FRE,4.4  11.5 16.10 22.13,145  
2005-15-07,WBD,3.3  10.8 12.10 13.14,92  
2005-16-00,COL,2.1   5.4   8.9 15.15,105  
2005-16-00,ESS,6.1  10.5  18.5  21.5,131  
2005-16-01,GEE,3.4 10.10 13.16 18.18,126  
2005-16-01,POR,2.1   4.1   5.3   7.5,47  
2005-16-02,RIC,3.2   4.4   4.6   5.7,37  
2005-16-02,STK,1.4   6.5   9.8 16.10,106  
2005-16-03,MEL,4.3   6.7  8.11 11.12,78  
2005-16-03,SYD,6.2   8.5  14.5  16.8,104  
2005-16-04,WCE,8.3  10.7  13.8  17.9,111  
2005-16-04,BRI,1.3   4.8  6.10 13.10,88  
2005-16-05,ADE,4.2   7.7  11.9 16.13,109  
2005-16-05,WBD,2.0   4.0   5.3   5.5,35  
2005-16-06,CAR,4.3   9.4  11.9 17.15,117  
2005-16-06,FRE,8.3  15.3  19.7  24.8,152  
2005-16-07,HAW,3.2   6.5   9.7  10.8,68  
2005-16-07,NM,6.0  10.4  12.9 16.13,109  
2005-17-00,STK,4.4   9.8 15.14 21.17,143  
2005-17-00,COL,2.4   3.6   8.8 10.10,70  
2005-17-01,HAW,5.3  12.6  15.7 19.13,127  
2005-17-01,CAR,5.2  10.5 12.10 15.13,103  
2005-17-02,WBD,6.4  10.9 17.12 20.13,133  
2005-17-02,GEE,2.3   5.8 11.10 14.14,98  
2005-17-03,BRI,5.3   8.9 11.11 17.12,114  
2005-17-03,ESS,1.7   4.9 10.13 14.17,101  
2005-17-04,POR,7.4  10.6  11.8 14.12,96  
2005-17-04,RIC,2.3   7.6  11.9 12.11,83  
2005-17-05,SYD,3.2   5.7   9.9 13.10,88  
2005-17-05,WCE,1.5   6.8  7.11  9.13,67  
2005-17-06,NM,4.2   7.5  10.9 16.13,109  
2005-17-06,ADE,6.2  12.5  16.7  19.8,122  
2005-17-07,FRE,4.2   7.4  11.8 15.11,101  
2005-17-07,MEL,4.4   7.7  10.8 11.10,76  
2005-18-00,ESS,3.2   7.5  13.7 16.11,107  
2005-18-00,GEE,4.4   8.7 11.12 13.16,94  
2005-18-01,MEL,5.3   7.6  11.6 13.10,88  
2005-18-01,STK,8.3  13.6 23.12 27.14,176  
2005-18-02,WCE,3.8  7.11  8.15 12.25,97  
2005-18-02,HAW,1.4   3.5   6.6   7.7,49  
2005-18-03,WBD,4.6  13.7 14.10 23.13,151  
2005-18-03,BRI,3.5   7.9 12.12 18.15,123  
2005-18-04,ADE,1.0   3.2   8.4   8.6,54  
2005-18-04,SYD,2.1   4.4   5.5  6.11,47  
2005-18-05,NM,1.2   3.3  10.7 15.10,100  
2005-18-05,POR,4.3   9.7 11.11 14.12,96  
2005-18-06,CAR,7.0  12.4  18.6  22.9,141  
2005-18-06,RIC,3.5   8.8  11.8 16.10,106  
2005-18-07,COL,2.4   5.8  9.11 12.13,85  
2005-18-07,FRE,4.3   7.3  10.5  15.8,98  
2005-19-00,STK,5.1   7.7  9.14 13.18,96  
2005-19-00,GEE,4.2   6.3   7.5   8.7,55  
2005-19-01,WBD,7.3  13.9 17.11 21.14,140  
2005-19-01,WCE,2.4   6.8 10.12 14.13,97  
2005-19-02,ADE,2.4  6.10  8.15 13.22,100  
2005-19-02,MEL,2.1   5.1   7.2   7.4,46  
2005-19-03,ESS,5.0  10.1  13.6  15.8,98  
2005-19-03,SYD,3.2   8.3  13.5 18.10,118  
2005-19-04,FRE,1.4   5.6  10.9 13.15,93  
2005-19-04,RIC,2.3   4.7   7.9  9.12,66  
2005-19-05,BRI,2.2   7.4  12.8 18.13,121  
2005-19-05,HAW,2.3   6.9  9.13 11.14,80  
2005-19-06,CAR,6.3  12.8 14.10 16.13,109  
2005-19-06,POR,6.1  10.6 14.11 18.15,123  
2005-19-07,COL,3.2   7.7 10.11 14.14,98  
2005-19-07,NM,3.4   7.7  8.10 15.14,104  
2005-20-00,WCE,5.4  12.7 18.11 19.14,128  
2005-20-00,FRE,2.1   5.2   7.4  12.8,80  
2005-20-01,GEE,4.3   9.4  11.5  15.9,99  
2005-20-01,MEL,2.4   4.7 10.14 14.16,100  
2005-20-02,NM,3.1   6.2   9.5  13.7,85  
2005-20-02,STK,5.2  11.6  12.8 16.12,108  
2005-20-03,COL,3.4   7.6   9.9 14.10,94  
2005-20-03,CAR,7.2   9.7  16.9 19.15,129  
2005-20-04,POR,2.4   4.4   8.7  12.9,81  
2005-20-04,ADE,3.4   8.5  10.8 13.10,88  
2005-20-05,SYD,6.1  11.5  14.6 19.10,124  
2005-20-05,BRI,2.2   3.3   5.3   6.4,40  
2005-20-06,HAW,4.5  11.8 14.11 17.15,117  
2005-20-06,ESS,4.2  10.3  12.4  16.8,104  
2005-20-07,RIC,5.3  11.7  14.8 16.11,107  
2005-20-07,WBD,5.2   8.4  15.7 18.11,119  
2005-21-00,FRE,5.2   7.2   8.6  12.8,80  
2005-21-00,STK,4.2   9.3  11.4  11.9,75  
2005-21-01,GEE,5.4  10.7 12.12 16.13,109  
2005-21-01,WCE,1.2   3.3   3.3   5.3,33  
2005-21-02,ADE,4.9 10.12 17.15 22.19,151  
2005-21-02,COL,2.1   2.4   5.7  5.11,41  
2005-21-03,MEL,4.2   8.5  11.8 16.13,109  
2005-21-03,WBD,7.2   9.6  13.7  16.9,105  
2005-21-04,BRI,2.0   5.2   6.7   7.9,51  
2005-21-04,POR,4.4   7.6  9.12 11.15,81  
2005-21-05,SYD,7.2  12.3  14.8 15.11,101  
2005-21-05,NM,1.1   4.3   7.7  9.10,64  
2005-21-06,ESS,9.4  18.6 23.10 28.14,182  
2005-21-06,CAR,3.2   6.8  8.12 11.17,83  
2005-21-07,RIC,3.2   7.7 14.11 20.17,137  
2005-21-07,HAW,6.2  13.2  17.5  21.7,133  
2005-22-00,WBD,9.4  12.7 15.10 21.15,141  
2005-22-00,COL,2.2   4.9 10.14 14.16,100  
2005-22-01,HAW,1.2   4.4   6.9  11.9,75  
2005-22-01,SYD,5.5  12.5  15.7  20.9,129  
2005-22-02,WCE,3.7   4.8   9.9 10.14,74  
2005-22-02,ADE,5.1   8.4  11.7 12.10,82  
2005-22-03,STK,5.4  14.8 20.16 28.18,186  
2005-22-03,BRI,2.2   5.3   6.5   7.5,47  
2005-22-04,POR,4.2   7.6 11.10 18.12,120  
2005-22-04,FRE,6.3   8.5   9.7  11.9,75  
2005-22-05,GEE,4.2   7.2  10.8  10.9,69  
2005-22-05,RIC,0.2   6.5   6.6  10.8,68  
2005-22-06,CAR,4.1   5.6   8.9 12.11,83  
2005-22-06,NM,2.2   5.7  11.8 17.11,113  
2005-22-07,ESS,4.1   7.5   9.7 12.13,85  
2005-22-07,MEL,1.3   7.8 11.14 13.17,95  
2005-23-QualifyingFinal,WCE,4.1   5.4   5.7  10.9,69   
2005-23-QualifyingFinal,SYD,3.1   5.2   8.3  10.5,65   
2005-24-EliminationFinal,GEE,5.4  12.5  16.8  18.8,116  
2005-24-EliminationFinal,MEL,2.3   6.4   6.6   9.7,61   
2005-25-QualifyingFinal,STK,1.0   6.3   9.3  10.5,65   
2005-25-QualifyingFinal,ADE,3.3   3.5   5.7   8.9,57   
2005-26-EliminationFinal,POR,6.1  12.3  20.6  26.8,164  
2005-26-EliminationFinal,NM,6.6   7.7  10.9 11.11,77   
2005-27-SemiFinal,SYD,2.2   2.6  3.12  7.14,56   
2005-27-SemiFinal,GEE,2.6   5.8  6.11  7.11,53   
2005-28-SemiFinal,ADE,3.4   4.7  12.9 18.15,123  
2005-28-SemiFinal,POR,2.1   3.6   4.6  5.10,40   
2005-29-PreliminaryFinal,SYD,5.1   6.3   8.6  15.6,96   
2005-29-PreliminaryFinal,STK,3.1   5.5   9.7  9.11,65   
2005-30-PreliminaryFinal,WCE,2.2   6.5  11.8  14.9,93   
2005-30-PreliminaryFinal,ADE,2.2   5.4   6.6 11.11,77   
2005-31-GrandFinal,SYD,3.0   6.3   6.5  8.10,58   
2005-31-GrandFinal,WCE,2.4   2.7   5.9  7.12,54   
2006-01-00,WCE,3.1   7.5 11.11 11.18,84  
2006-01-00,STK,3.5   4.8  8.11  9.12,66  
2006-01-01,WBD,6.4  9.11 18.13 25.17,167  
2006-01-01,RIC,3.2   5.6   6.6  7.10,52  
2006-01-02,GEE,4.3   8.7  12.9 17.13,115  
2006-01-02,BRI,1.1   1.3   2.6   5.8,38  
2006-01-03,ESS,9.1  11.3  13.6  17.6,108  
2006-01-03,SYD,2.2   8.4  10.6  12.9,81  
2006-01-04,POR,5.3   8.5  11.6  13.9,87  
2006-01-04,NM,3.3   8.6 14.10 19.14,128  
2006-01-05,HAW,1.1   5.4  14.6  17.7,109  
2006-01-05,FRE,2.1   4.5   7.6  13.9,87  
2006-01-06,MEL,3.3   4.9  6.10 10.12,72  
2006-01-06,CAR,3.3   6.7  10.9 13.15,93  
2006-01-07,COL,5.1   7.4  12.5  12.5,77  
2006-01-07,ADE,2.1   9.5  12.6  17.9,111  
2006-02-00,STK,4.1   9.4  11.6 13.10,88  
2006-02-00,RIC,3.2   6.4  10.7 11.11,77  
2006-02-01,WBD,2.5   6.8 15.13 20.17,137  
2006-02-01,MEL,5.5   8.9 11.11 12.18,90  
2006-02-02,GEE,6.3  11.4  18.6  22.6,138  
2006-02-02,NM,3.2   7.4   7.8  10.9,69  
2006-02-03,BRI,4.5   7.9 12.13 17.13,115  
2006-02-03,ESS,2.0   7.0  10.3  15.7,97  
2006-02-04,FRE,7.2  11.4  14.7 15.11,101  
2006-02-04,CAR,2.2   4.4   9.6  13.8,86  
2006-02-05,SYD,3.1   4.2   7.6 11.14,80  
2006-02-05,POR,5.3  9.10 14.14 15.16,106  
2006-02-06,HAW,3.1   6.6   8.8 12.12,84  
2006-02-06,COL,2.4   4.9  12.9 18.11,119  
2006-02-07,ADE,3.3   4.5   7.7 13.10,88  
2006-02-07,WCE,1.4   6.6 11.10 13.12,90  
2006-03-00,STK,7.3  10.6  16.9 19.10,124  
2006-03-00,BRI,4.2   4.7  8.11 12.15,87  
2006-03-01,GEE,2.5  4.10  5.11  6.13,49  
2006-03-01,HAW,4.1   6.5   9.8 15.11,101  
2006-03-02,CAR,1.3   3.4   8.6  11.8,74  
2006-03-02,SYD,4.3   6.4  10.7  12.9,81  
2006-03-03,WCE,3.3  7.10 15.13 20.16,136  
2006-03-03,RIC,4.2   6.3   9.5  14.6,90  
2006-03-04,MEL,2.0   9.5  10.9 14.13,97  
2006-03-04,ADE,6.5  11.6 14.10 15.12,102  
2006-03-05,ESS,5.5  8.10 10.12 13.15,93  
2006-03-05,WBD,4.2   8.5 13.11 15.14,104  
2006-03-06,POR,0.5   3.9  7.11 11.13,79  
2006-03-06,FRE,0.6  5.12  9.16 15.20,110  
2006-03-07,NM,2.3   5.4   8.6 11.10,76  
2006-03-07,COL,3.3   9.5 16.12 23.15,153  
2006-04-00,CAR,2.4   4.6  6.13  9.14,68  
2006-04-00,HAW,5.2   6.4  10.6 15.10,100  
2006-04-01,WBD,3.5   8.9 10.11 14.14,98  
2006-04-01,GEE,4.2   8.5 10.10 14.13,97  
2006-04-02,BRI,1.6   4.9  5.10 11.16,82  
2006-04-02,RIC,1.4   4.8 10.11 14.12,96  
2006-04-03,FRE,1.1   3.3   6.3   9.5,59  
2006-04-03,ADE,3.3   7.7  8.11  9.16,70  
2006-04-04,SYD,4.2   6.6  9.10 13.14,92  
2006-04-04,MEL,3.3   7.5  10.6  15.7,97  
2006-04-05,NM,4.5   7.6  8.10 10.11,71  
2006-04-05,WCE,3.1   6.5  10.6 14.11,95  
2006-04-06,POR,6.2  12.5  17.6  19.8,122  
2006-04-06,STK,4.2   8.5  14.9 18.10,118  
2006-04-07,COL,2.4   6.8 11.14 15.16,106  
2006-04-07,ESS,4.4   7.8 10.13 12.17,89  
2006-05-00,RIC,2.3  7.12 11.15 12.20,92  
2006-05-00,CAR,5.4   8.7  9.13 11.18,84  
2006-05-01,MEL,1.3   7.5   9.9 13.12,90  
2006-05-01,NM,2.4   3.9  9.12 12.14,86  
2006-05-02,ADE,6.5   8.9 14.10 20.12,132  
2006-05-02,WBD,1.2   2.6  5.11  7.13,55  
2006-05-03,SYD,3.3  7.11 11.16 15.17,107  
2006-05-03,GEE,4.3   5.3   9.4  13.7,85  
2006-05-04,WCE,5.4   9.7 13.12 18.14,122  
2006-05-04,BRI,4.2   7.4   8.8   9.9,63  
2006-05-05,STK,2.5   6.7   9.9 13.15,93  
2006-05-05,FRE,5.2  10.5  12.7 14.10,94  
2006-05-06,COL,6.0   8.2  16.6 18.12,120  
2006-05-06,POR,4.1   7.7   8.9 11.13,79  
2006-05-07,HAW,1.4   6.5  11.7 12.12,84  
2006-05-07,ESS,4.2   7.5  9.10 12.11,83  
2006-06-00,MEL,3.3   6.5  11.7  13.9,87  
2006-06-00,GEE,4.2   6.6 10.10 11.15,81  
2006-06-01,STK,3.4   8.4   9.8  14.8,92  
2006-06-01,WBD,3.0   4.1   8.4  12.6,78  
2006-06-02,FRE,4.4   7.8 10.11 12.16,88  
2006-06-02,WCE,3.5   7.6  10.8 12.11,83  
2006-06-03,ESS,5.2  5.10  8.13 13.17,95  
2006-06-03,RIC,4.3  5.12  9.15 13.19,97  
2006-06-04,ADE,5.3   6.6  11.9 15.13,103  
2006-06-04,POR,1.1   6.3   8.4   8.5,53  
2006-06-05,BRI,3.4   4.4   8.7 10.10,70  
2006-06-05,SYD,5.2   8.6 13.10 15.12,102  
2006-06-06,CAR,1.4   5.9  6.11  9.12,66  
2006-06-06,COL,2.5   5.7  12.9 21.12,138  
2006-06-07,NM,1.2   6.6 11.10 15.12,102  
2006-06-07,HAW,4.4   7.8 10.11 11.14,80  
2006-07-00,STK,1.4   3.8   6.8  9.10,64  
2006-07-00,GEE,2.4   6.5  10.7 12.10,82  
2006-07-01,MEL,3.3   9.8 12.11 17.15,117  
2006-07-01,FRE,2.3   3.7   7.8  8.10,58  
2006-07-02,RIC,4.2   6.6   8.7   9.8,62  
2006-07-02,SYD,8.0  15.4  21.6 28.12,180  
2006-07-03,HAW,0.0   4.1   6.7  9.12,66  
2006-07-03,BRI,4.1   9.8  14.9 16.10,106  
2006-07-04,WCE,4.2   8.7 11.10 16.16,112  
2006-07-04,COL,2.3   5.5  12.6  15.8,98  
2006-07-05,POR,1.4   5.9  9.11 13.12,90  
2006-07-05,WBD,7.5  13.7  20.9 25.16,166  
2006-07-06,CAR,2.3   7.5  10.7  17.9,111  
2006-07-06,ESS,2.3   4.6  7.11 11.12,78  
2006-07-07,NM,1.1   5.3   6.5   9.6,60  
2006-07-07,ADE,9.2   9.3  13.6  18.8,116  
2006-08-00,HAW,5.2   6.4   9.7   9.7,61  
2006-08-00,MEL,6.4 10.10 13.13 20.16,136  
2006-08-01,RIC,3.0   6.3   7.7  10.9,69  
2006-08-01,ADE,2.4   3.6   4.8  9.12,66  
2006-08-02,FRE,2.3   5.4   9.4  13.6,84  
2006-08-02,NM,1.5   5.7   5.9  6.13,49  
2006-08-03,COL,6.0  12.3 18.10 22.14,146  
2006-08-03,GEE,2.1   2.4   3.6   6.8,44  
2006-08-04,WBD,4.0   8.4  10.6  14.6,90  
2006-08-04,SYD,6.3  10.5  16.9 17.14,116  
2006-08-05,POR,4.6   6.9  7.13 10.18,78  
2006-08-05,BRI,5.3   9.8 18.11 22.15,147  
2006-08-06,CAR,1.2   1.5   2.6  4.10,34  
2006-08-06,STK,7.7  9.13 14.15 18.18,126  
2006-08-07,ESS,2.3   6.6  12.7  14.8,92  
2006-08-07,WCE,3.4   6.7  10.9 16.17,113  
2006-09-00,COL,5.0  12.5  16.6 21.13,139  
2006-09-00,WBD,6.0   9.3  14.8  16.9,105  
2006-09-01,GEE,5.3   8.7  12.9 12.18,90  
2006-09-01,RIC,4.3   8.3  12.6  17.8,110  
2006-09-02,ADE,7.5  10.6 16.12 18.16,124  
2006-09-02,CAR,1.1   7.3   8.3   9.6,60  
2006-09-03,ESS,3.6   4.9  7.10  9.15,69  
2006-09-03,POR,7.1   9.5  15.9  20.9,129  
2006-09-04,HAW,0.3   3.6  6.11  7.12,54  
2006-09-04,SYD,5.2   7.3  14.3  19.5,119  
2006-09-05,BRI,7.3 10.11 14.13 21.15,141  
2006-09-05,FRE,2.2   4.8  7.10 10.13,73  
2006-09-06,STK,4.4   6.7  8.11 10.14,74  
2006-09-06,NM,1.3   5.8   6.8   8.9,57  
2006-09-07,WCE,2.8  5.11  9.15 13.19,97  
2006-09-07,MEL,3.4   5.6  10.8  11.9,75  
2006-10-00,ADE,6.1  13.4  20.7  30.8,188  
2006-10-00,ESS,2.2   4.6   5.9  6.14,50  
2006-10-01,WBD,1.7   7.9 11.11 16.13,109  
2006-10-01,HAW,4.3   7.7  10.8 13.10,88  
2006-10-02,GEE,7.2  10.4  14.8  15.8,98  
2006-10-02,WCE,2.1   4.1   9.2  16.5,101  
2006-10-03,COL,3.5   6.6 11.10 16.13,109  
2006-10-03,BRI,2.2   5.5   8.7 12.11,83  
2006-10-04,FRE,3.4   7.6  10.8 15.10,100  
2006-10-04,RIC,2.4   7.6 11.11 13.11,89  
2006-10-05,NM,0.6  7.10 12.11 14.14,98  
2006-10-05,SYD,5.3   7.3  11.6  16.9,105  
2006-10-06,CAR,3.2   4.5   6.8 12.12,84  
2006-10-06,POR,8.4  13.8 15.14 17.16,118  
2006-10-07,MEL,4.4  10.9 12.10 15.13,103  
2006-10-07,STK,2.2   5.3  10.8 13.12,90  
2006-11-00,GEE,6.3  12.5  16.6 20.10,130  
2006-11-00,ESS,2.3   5.4   9.7 13.10,88  
2006-11-01,RIC,3.2   7.5  13.8 15.12,102  
